imdb_title,tconst,mean_pooled,sd_pooled,skew_pooled,mean_males,sd_males,skew_males,men_all_count,mean_females,sd_females,skew_females,women_all_count,bom_total_gross,FLead,kim_violence_gore,kim_sex_nudity,kim_language,major,bom_studio,bom_opening_theaters,genres_count,bom_year,bom_open_month,genre_Action,genre_Adventure,genre_Animation,genre_Biography,genre_Comedy,genre_Crime,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Musical,genre_Mystery,genre_News,genre_Romance,genre_Sci_Fi,genre_Short,genre_Sport,genre_Thriller,genre_War,genre_Western,Rtail,Ltail,tickets_sold_est,log_bom_opening_theaters
Jupiter Ascending,tt1617661,5.46823817878826,2.09860167139002,-0.0613082332433529,5.38403795172318,2.04114410244836,-0.0841988090261626,107505,5.78350515463918,2.27353666520566,-0.0837863099682337,28712,47387723,0,6,4,4,1,WB,3181,3,2015,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.145444401212771,0.167409354192208,5621319.45432977,8.064950891749143
The Last Witch Hunter,tt1618442,6.13498522852343,1.76775232019544,-0.219918580735105,6.05820697365663,1.73159211007545,-0.238976939539656,57244,6.5071985094851,1.88985667152304,-0.263465506725729,11808,27367660,0,7,2,3,0,LG/S,3082,3,2015,10,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175490934368302,0.0699617679429995,3246460.26097272,8.033334015880062
The Man from U.N.C.L.E.,tt1638355,7.39998524545244,1.45160756737593,-0.74118352747206,7.31951327975458,1.41948064467662,-0.770071786165823,155161,7.7607408049464,1.53673777079401,-0.820148837626752,34611,45445109,0,6,4,3,1,WB,3638,3,2015,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.479807347764686,0.0160719178804039,5390878.88493476,8.199189359078067
The Age of Adaline,tt1655441,7.41337363609555,1.60457120919333,-0.674746320127206,7.27724353641899,1.56615487417791,-0.717609402111738,60106,7.58240713961079,1.6353494715894,-0.672177804022978,48406,42629776,1,4,4,3,0,LGF,2991,3,2015,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.479624373341197,0.0205691536419935,5056912.93001186,8.003363058629947
Cinderella,tt1661199,7.05354090298282,1.73819229215951,-0.602615140798265,6.87898164795278,1.68717965844185,-0.697877341404058,58958,7.25759888965996,1.77436681299418,-0.560856987349935,50435,201151353,1,2,2,2,1,BV,3845,3,2015,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372994615743238,0.0340149735357838,23861370.4626335,8.254528881939745
The Revenant,tt1663202,7.94648071183269,1.53299317802823,-1.34554762034867,7.97183598421046,1.49262673418706,-1.33967917392156,388865,7.81293005363819,1.72400211906038,-1.29080877881443,73828,183637894,0,10,5,6,1,Fox,4,3,2015,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688454331489778,0.0187143527133542,21783854.5670225,1.3862943611198906
The Duff,tt1666801,6.66792298529752,1.79654279634542,-0.386050386636519,6.38107237855243,1.71350079639781,-0.452022074576194,28572,6.96404957184666,1.83192479397688,-0.419059247442413,27677,34030343,1,3,5,5,0,LGF,2575,2,2015,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.276929367633202,0.0456363668687443,4036814.11625148,7.853604813097837
Entourage,tt1674771,6.71847607353593,1.99956764526187,-0.662522973593,6.75543728865662,1.97288847041505,-0.658812425739846,52048,6.42655538694992,2.17715734047518,-0.620918612238666,6590,32363404,0,3,8,10,1,WB,3108,1,2015,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326136634946622,0.0674477301408643,3839075.20759193,8.041734711487537
Scouts Guide to the Zombie Apocalypse,tt1727776,6.41437561094819,1.72546843695944,-0.405837149982492,6.37654493401299,1.70079539170502,-0.401462309053876,28642,6.6790425012213,1.86800323151621,-0.512955493043788,4094,3703046,0,8,8,10,1,Par.,1509,3,2015,10,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.217894672531769,0.0551380742913001,439269.988137604,7.319202458767849
Secret in Their Eyes,tt1741273,6.32477052103282,1.65514149989748,-0.577172279808365,6.24322860238353,1.6321656779417,-0.631381348862495,22152,6.54684042291615,1.69649879941765,-0.495590926303993,8134,20180155,0,5,3,5,0,STX,2392,3,2015,11,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.190120847916529,0.0538202469788021,2393849.94068802,7.779885115070522
No Escape,tt1781922,6.86030906506917,1.6695717608234,-0.669306892249799,6.80024586451571,1.6409589722342,-0.694975309266697,46367,7.16236442516269,1.77617075862225,-0.674769540733356,9220,27288872,1,8,4,6,0,Wein.,3355,2,2015,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.317664202061633,0.037436810765107,3237114.11625148,8.118207049405783
While We're Young,tt1791682,6.2733650931139,1.5629444963263,-0.659453260182355,6.29577680107013,1.55055438518326,-0.685983280860662,26165,6.20413223140496,1.5987233428043,-0.578530454022634,8470,7587485,0,3,4,8,0,A24,4,3,2015,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.174909773350657,0.0521437851883932,900057.53262159,1.3862943611198906
Southpaw,tt1798684,7.55359343981523,1.49156736087795,-0.745026772591882,7.49775732735287,1.47617646857501,-0.757416706013545,129310,7.84435405927835,1.53686169780528,-0.783003927865343,24832,52421953,0,7,5,10,0,Wein.,2772,2,2015,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.529537699004814,0.0147266805932192,6218499.76275208,7.927324360309794
Little Boy,tt1810683,7.60864570737606,1.80059451764038,-1.11789312279851,7.47287754774515,1.82331538229649,-1.11591536481537,12462,8.02354095144679,1.66215283304148,-1.12414826704928,4078,6485961,0,5,1,2,0,ORF,1045,3,2015,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.566747279322854,0.0337363966142684,769390.391459075,6.951772164398911
Chappie,tt1823672,6.93220093587843,1.85526542915784,-0.748500894037321,6.9179409338393,1.8318796615057,-0.747424683381408,151525,7.03437839882726,2.01199945799579,-0.775864804481559,21147,31569268,0,7,5,9,1,Sony,3201,3,2015,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383988139362491,0.0521624814677539,3744871.64887307,8.071218539969863
A Royal Night Out,tt1837562,6.60340740740741,1.68875029433608,-0.570367010436068,6.4533373603141,1.74858947230306,-0.693228066772807,3311,6.74789182902006,1.61620126221957,-0.386115867651788,3439,228136,1,4,4,4,0,ADC,158,3,2015,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.250814814814815,0.0432592592592593,27062.3962040332,5.062595033026967
The Loft,tt1850397,6.45436184261633,1.78029850220199,-0.478180402618322,6.40330630068621,1.74084018247263,-0.513958864316504,28854,6.60522273425499,1.88411538569683,-0.43311803189426,9765,6002684,0,6,7,9,0,ORF,1841,3,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.237059478495041,0.0581837955410549,712062.158956109,7.518064181233078
Sisters,tt1850457,6.04938351162091,1.90093326994278,-0.399708697046964,5.86851222826087,1.847492278615,-0.457384411301866,29440,6.36052354797242,1.9507098904418,-0.389740373614173,17114,87044645,1,5,6,10,1,Uni.,2962,1,2015,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182948833612579,0.0920436482364566,10325580.6642942,7.993619994827744
Spotlight,tt1895587,8.08624985597419,1.29762879956621,-1.29753400602601,8.0638875218414,1.29380556201895,-1.33900945063349,221483,8.17430882745133,1.30887809619548,-1.15540216187341,56245,45055776,0,4,4,5,0,ORF,5,3,2015,11,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736965664247033,0.0090412201866574,5344694.66192171,1.6094379124341003
The Hunger Games: Mockingjay - Part 2,tt1951266,6.61578154898209,1.76567518876507,-0.559560532537909,6.41972917991989,1.73042356972594,-0.630151498903553,143047,7.19729612043046,1.74099294382082,-0.524892305518969,48227,281723902,1,6,2,1,0,LGF,4175,3,2015,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.268447358240012,0.0500015684306283,33419205.4567023,8.336869637284956
Tomorrowland,tt1964418,6.52421472032616,1.69207332291848,-0.480486314564183,6.52100506692884,1.66105801251232,-0.503388906075205,105784,6.53852638678132,1.82392991938263,-0.402863823484244,23724,93436322,0,4,2,3,1,BV,3972,3,2015,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239575933533064,0.0464527287889551,11083786.7141163,8.287025025165063
Infinitely Polar Bear,tt1969062,7.0595166422981,1.53217722427244,-0.843058742009913,6.95320044571004,1.50853235212718,-0.910745388106688,8077,7.30140845070423,1.55807036137178,-0.777187733213627,3550,1430655,0,4,4,5,0,SPC,5,3,2015,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.356669820245979,0.027608153435968,169709.964412811,1.6094379124341003
Victor Frankenstein,tt1976009,6.07701237369074,1.68139396488984,-0.219439909012243,5.98740299961722,1.64630161758791,-0.254684186902982,28737,6.35795330569496,1.75767524897311,-0.200695508244233,9166,5775076,0,6,2,3,1,Fox,2797,3,2015,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.15592433316624,0.0633195261588792,685062.396204033,7.936302693201959
The Good Dinosaur,tt1979388,6.79452496425668,1.67804690097543,-0.60186333480568,6.71683733362229,1.63053584672095,-0.618750211641512,55371,7.06386575668399,1.8076380235148,-0.662629626746479,15971,123087120,0,4,1,1,1,BV,3749,3,2015,11,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300370048498781,0.0384766336800202,14601081.8505338,8.229244416735913
The 33,tt2006295,7.00522133067148,1.52982694919145,-0.58158036084748,6.94088275472231,1.5116968706505,-0.627556088688775,21229,7.28870900788709,1.57646470738836,-0.483974374971547,4818,12227722,0,4,2,4,1,WB,2452,3,2015,11,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.327945636733597,0.0232272430606212,1450500.83036773,7.804659297056102
Point Break,tt2058673,5.46137657243985,2.12760550088588,-0.0760542186474763,5.36972585740072,2.08865868418182,-0.0880126970067504,35456,5.97247562126455,2.26608813950139,-0.142476976893217,6358,28782481,0,6,4,5,1,WB,2910,3,2015,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.144473142966471,0.169536518869278,3414291.93357058,7.975908360165538
Steve Jobs,tt2080374,7.09112235634612,1.61777346896972,-1.05576327918243,7.12694480752203,1.60400942454292,-1.07901907293944,94868,6.88376349990848,1.68036459765938,-0.928370661098436,16389,17766658,0,2,1,7,1,Uni.,4,2,2015,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408936066944102,0.0340023549080058,2107551.36417556,1.3862943611198906
Inside Out,tt2096673,8.16625634771431,1.49869604769929,-1.36826652482377,8.15265441371685,1.48099923613605,-1.37290098473711,297561,8.20770018431292,1.55064484205148,-1.36182476212089,97660,356461711,1,3,1,1,1,BV,3946,3,2015,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732617952993389,0.0140250644576073,42284900.4744958,8.28045768658256
"McFarland, USA",tt2097298,7.52760712189395,1.46297704639676,-0.964930447299528,7.42200224313649,1.43284935712225,-1.00282035143982,20507,7.95661648177496,1.50525787490519,-1.0728048634836,5048,44482410,0,4,2,2,1,BV,2755,3,2015,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.517941694384661,0.0163960086088828,5276679.71530249,7.9211727215870145
Pixels,tt2120120,5.68690328381213,2.10640782623587,-0.241277814370515,5.61958931353796,2.07090632108167,-0.246916038892578,78941,6.05370332021813,2.25525325679925,-0.306692871476506,14487,78747585,0,4,4,4,1,Sony,3723,3,2015,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.15841075480584,0.145341867534358,9341350.53380783,8.222285073872717
San Andreas,tt2126355,6.20649093159106,1.89075872233832,-0.293215967710384,6.09087219158131,1.83572272508062,-0.336989862498717,125649,6.79576522127125,2.05061973323319,-0.363147597399431,24653,155190832,0,6,1,5,0,WB (NL),3777,3,2015,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203995954810981,0.0793801812351133,18409351.3641756,8.236685322712457
Self/less,tt2140379,6.62452124476361,1.52320928133886,-0.389484335194043,6.57445673174232,1.49907330907548,-0.435682975186509,54347,6.84231169454895,1.60603832858782,-0.291195869724283,12493,12279691,0,6,4,5,0,Focus,2353,3,2015,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.233303411131059,0.0312537402752843,1456665.59905101,7.763446388727362
Maps to the Stars,tt2172584,6.16149771811186,1.93480125470705,-0.605260286028132,6.23061559628956,1.88431186879823,-0.645925525771975,22531,5.95352564102564,2.06556827897064,-0.467117583361307,7488,350741,1,7,10,9,0,FCW,66,2,2015,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224158033245611,0.0937073186981578,41606.2870699881,4.189654742026425
Song One,tt2182972,5.952849002849,1.85603036053745,-0.245699952514113,5.70829589697514,1.8654469201774,-0.223199745937858,3339,6.1746807932627,1.8194809527669,-0.260094467607397,3681,32251,1,2,5,5,0,TFA,27,2,2015,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.170655270655271,0.0864672364672365,3825.74139976275,3.295836866004329
Run All Night,tt2199571,6.67515268318727,1.46042151753917,-0.341779859929299,6.66526099179782,1.43698829063841,-0.34635069939071,69006,6.76280981122384,1.65114869920474,-0.347831731131625,7787,26461644,0,8,3,8,1,WB,3171,3,2015,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.22633573372573,0.0242730457203131,3138985.05338078,8.061802274538348
Home,tt2224026,6.83424003385015,1.83386069057459,-0.466255522669256,6.60676334959567,1.80617435121989,-0.482773773838873,44889,7.31397697909326,1.79901479449656,-0.513388496228924,21285,177397510,0,3,1,1,1,Fox,3708,3,2015,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327364221597606,0.0455163659443286,21043595.4922894,8.218247926685745
Black Sea,tt2261331,6.45497999110716,1.47859695664853,-0.514170606612236,6.44598349438062,1.45830535491991,-0.532485157693291,24113,6.5304347826087,1.63725832030832,-0.427772690172309,2875,1171559,0,6,2,10,0,Focus,5,3,2015,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.185934489402698,0.0356825255669186,138974.97034401,1.6094379124341003
Magic Mike XXL,tt2268016,5.82111833550065,2.25578142047079,-0.176940616846918,5.34916229309649,2.14925235777567,-0.201410577323287,19816,6.32301169904476,2.25810991939357,-0.243301118117985,18634,66013057,0,2,8,10,1,WB,3355,3,2015,7,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.205903771131339,0.146085825747724,7830730.36773428,8.118207049405783
True Story,tt2273657,6.32760445996171,1.47298754825092,-0.45645126698896,6.27150969370196,1.4448158982677,-0.500098675564766,34868,6.53290647633043,1.55470724405079,-0.396072671394265,9527,4719695,0,6,5,5,0,FoxS,831,3,2015,4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.163531929271314,0.0362428201374029,559868.920521946,6.7226297948554485
Love the Coopers,tt2279339,5.8609438453998,1.98484974010363,-0.249491020711207,5.68091168091168,1.97054515271379,-0.269182586580321,9126,6.17959658650116,1.97017989995734,-0.232584482664046,5156,26302731,0,3,5,3,0,LGF,2603,3,2015,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.170214255706484,0.113989637305699,3120134.16370107,7.864419904994565
The SpongeBob Movie: Sponge Out of Water,tt2279373,6.09526241475651,2.07054955885138,-0.281588566767142,6.12277114053026,2.01034099304937,-0.285797149809618,27873,5.95363871444403,2.35141738928936,-0.213778829157336,5414,162994032,0,3,2,2,1,Par.,3641,3,2015,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20290203382702,0.103193438880043,19334997.8647687,8.200013648175434
Minions,tt2293640,6.49226054577082,1.78843038782583,-0.440327829189005,6.4172292928302,1.74923273741817,-0.476759408366958,112123,6.73231559423598,1.8885438251825,-0.414311261672806,35045,336045770,1,4,2,2,1,Uni.,4301,3,2015,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241710154381387,0.0549643944335725,39863080.6642942,8.366602832783736
The Gallows,tt2309260,4.43220033196219,2.24133165043786,0.422581954428548,4.38019108882793,2.22152989665699,0.433919878488952,10571,4.59951308581862,2.29624531202784,0.378871931305643,3286,22764410,0,7,3,5,0,WB (NL),2720,3,2015,7,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0885473046113877,0.350941762286209,2700404.50771056,7.908387159290043
Fifty Shades of Grey,tt2322441,4.56419320750426,2.96352935127875,0.423423228693889,3.77229606165502,2.5631414326758,0.66361702822557,122488,5.6597318695716,3.12667807985873,-0.0117345014768196,88539,166167230,1,5,10,5,1,Uni.,3646,3,2015,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.184019106559824,0.408483274652059,19711415.1838671,8.201385955238608
The Woman in Black 2: Angel of Death,tt2339741,5.03152408159174,1.98279957474339,0.270771306949156,4.97351845580765,1.93931653931972,0.280418586947781,14765,5.19660755589823,2.09304761795252,0.216642045514953,5188,26501323,1,5,1,1,0,Rela.,2602,3,2015,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0926176514809803,0.195760036084799,3143691.93357058,7.86403565907245
Mississippi Grind,tt2349144,6.37767615880274,1.59088763020453,-0.643293113764995,6.41150576806315,1.56781712245223,-0.632009706366295,13176,6.0230708035004,1.77749800601411,-0.609361158187437,1257,130541,0,5,4,7,0,A24,1,2,2015,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196979145014896,0.0466292524076769,15485.290628707,0.0
Unfinished Business,tt2358925,5.46204894234757,1.81454635890751,-0.125985242166116,5.44147793830535,1.77990156884272,-0.147814511609478,20488,5.57840971838763,1.99552327196748,-0.0731213975608719,3622,10219501,0,3,8,9,1,Fox,2777,2,2015,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977602654500207,0.126586478639569,1212277.69869514,7.9291264873067995
The Intern,tt2361509,7.29222325705162,1.51336690827482,-0.700659408056091,7.21628510434687,1.50450964958344,-0.746067489607224,108676,7.49039477475747,1.51847603434986,-0.619006939436317,41644,75764672,0,2,4,5,1,WB,3305,2,2015,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43571048430016,0.0198110697179351,8987505.57532622,8.103191752285786
Spectre,tt2379713,6.82200738848352,1.57621559732754,-0.666524622912484,6.81784453781513,1.55958468743398,-0.675207705151404,238000,6.85110882655309,1.68764500233684,-0.621574624834102,34045,200074609,0,6,5,3,1,Sony,3929,3,2015,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.299557058574868,0.0327445826977154,23733642.8232503,8.27614021955846
Brooklyn,tt2381111,7.53941279113876,1.41251664597284,-0.83707310642328,7.45162965196128,1.40826044996341,-0.921335681971257,59706,7.70037775252603,1.40614312701883,-0.707335083735911,32561,38322743,1,2,6,5,0,FoxS,5,2,2015,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.531349236455071,0.0133742291393456,4545995.6109134,1.6094379124341003
Mission: Impossible - Rogue Nation,tt2381249,7.47370226483716,1.36520679704473,-0.814069400625413,7.47309858041597,1.34550391395123,-0.798339825746613,215063,7.47852920400045,1.51356952951502,-0.891575225637016,26897,195042377,0,6,3,4,1,Par.,3956,3,2015,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.502000330633163,0.0126797817821127,23136699.5255042,8.282988692742602
Focus,tt2381941,6.71726258928982,1.6159547398563,-0.553587525346983,6.68698416239126,1.58005717121144,-0.586328573257154,125524,6.85988217193891,1.76838033789096,-0.491373051824167,26649,53862963,0,5,6,10,1,WB,3323,3,2015,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268247323769657,0.0359459299612941,6389438.07829181,8.108623268354595
Avengers: Age of Ultron,tt2395427,7.43386711438048,1.70102941990709,-0.953470868586781,7.38034557763277,1.6954725611803,-0.956714388023252,409170,7.71446326525382,1.70256733278374,-0.991213883450028,78046,459005868,0,6,3,3,1,BV,4276,3,2015,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.503411218022397,0.0288085777150176,54449094.6619217,8.360773272144936
Anomalisa,tt2401878,7.16009458682176,1.81607348568606,-1.01479167892223,7.22278448497303,1.79596270438657,-1.0322002505592,38930,6.85544875795781,1.88139619515945,-0.937720420191514,8011,3759286,0,1,8,8,1,Par.,4,3,2015,12,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465009266952131,0.0466969174069577,445941.399762752,1.3862943611198906
Carol,tt2402927,7.2519353985977,1.76119553990015,-0.893734437301287,7.16565952869854,1.7407101801412,-0.977282291501142,51135,7.40779340069243,1.78711398405606,-0.783099226634982,28306,12711491,1,3,7,5,0,Wein.,4,2,2015,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.458189096310469,0.0351078158633451,1507887.42586002,1.3862943611198906
Woman in Gold,tt2404425,7.47229625117389,1.50656811448464,-0.983358133267011,7.30078887760681,1.51850299956325,-1.08518847233212,25606,7.79069093018198,1.43069608693549,-0.7944956838343,13793,33307793,1,4,1,5,0,Wein.,258,3,2015,4,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.506180359907612,0.0193405924008224,3951102.37247924,5.552959584921617
Project Almanac,tt2436386,6.49649366459201,1.79943195694916,-0.542327868626809,6.49414625536838,1.78636464805292,-0.546690295379296,50993,6.51282401091405,1.88788261551174,-0.517277169707134,7330,22348241,1,5,4,5,1,Par.,2893,3,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.247175213895033,0.0592047734170053,2651036.89205219,7.970049304976135
Taken 3,tt2446042,6.18181408281356,1.79492368836501,-0.275886288246546,6.122853106858,1.77880680473179,-0.287496559430006,116098,6.58514023096865,1.8518897779262,-0.287319936450612,16972,89256424,0,6,2,5,1,Fox,3594,2,2015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.181333132937552,0.0717366799428872,10587950.6524318,8.187021067343505
Joy,tt2446980,6.65172034940008,1.59759294571619,-0.729147413983662,6.59533248081842,1.57271487354607,-0.805877133585744,62560,6.77183424699513,1.64292376304708,-0.61139863274955,29369,56451232,1,3,2,5,1,Fox,2896,1,2015,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253880712288832,0.0393238259961492,6696468.80189798,7.971085753505607
Clouds of Sils Maria,tt2452254,6.76257808338579,1.8561972679309,-0.788789679334581,6.69969818913481,1.84459156855641,-0.836495436175627,13916,6.89250185597624,1.87341344988803,-0.709293381748648,6735,1851517,1,3,6,7,0,IFC,3,1,2015,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348941939857634,0.0597549755459784,219634.28232503,1.0986122886681098
Paranormal Activity: The Ghost Dimension,tt2473510,4.72811059907834,2.14939894522353,0.232898848418647,4.66798754599491,2.12928995288927,0.230093535099311,14132,4.97474600870827,2.21327971901923,0.221769133357625,3445,18300124,0,7,3,8,1,Par.,1656,3,2015,10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0915400807873926,0.27405131706207,2170833.21470937,7.412160334945205
5 to 7,tt2486678,7.3065031209174,1.77251354358793,-0.862503971695936,7.29687845915431,1.7660642224042,-0.904480547006794,9034,7.32483136593592,1.78477377526174,-0.785540708287097,4744,162685,0,2,6,5,0,IFC,2,3,2015,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.464145739584845,0.0346204093482363,19298.3392645314,0.6931471805599453
Star Wars: Episode VII - The Force Awakens,tt2488496,7.90763864296339,1.88347785622061,-1.53350539273102,7.86712610175911,1.90283187700991,-1.51642011631143,485814,8.15694272034049,1.73905917263922,-1.63055214844267,78946,936662225,1,6,1,2,1,BV,4134,3,2015,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.680391670798215,0.0393884127771089,111110584.223013,8.327000740241713
Burnt,tt2503944,6.67702510781899,1.5044196557848,-0.52279129161144,6.64973742896195,1.4791824145624,-0.557749906981866,55604,6.74878221801844,1.56661772805334,-0.460817771123708,21145,13651946,0,4,3,10,0,Wein.,3003,2,2015,10,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240446129591265,0.029485726198387,1619447.92408066,8.00736706798333
Hotel Transylvania 2,tt2510894,6.84353271370746,1.62554912976669,-0.349819080519778,6.69929779448126,1.59782562988454,-0.404234979341942,50555,7.20188716335758,1.63843127621604,-0.299799832871686,20348,169700110,0,4,2,2,1,Sony,3754,3,2015,9,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292794381055809,0.028405004019576,20130499.4068802,8.230577217146454
The Gunman,tt2515034,5.8694032311243,1.73209560116291,-0.340037143370533,5.87831698875108,1.68983343592695,-0.314784564938665,27736,5.77409406322282,2.13031116367712,-0.407322091100041,2594,10664749,0,7,6,8,0,ORF,2816,3,2015,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126079788987801,0.082558522914606,1265094.78054567,7.943072717277933
Crimson Peak,tt2554274,6.58081829171704,1.67813444358677,-0.508683202251995,6.43453453900815,1.62072901393105,-0.577453513337562,67127,6.92143327898991,1.75821967402292,-0.512238768590947,28829,31090320,1,7,7,5,1,Uni.,2984,3,2015,10,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.25510650714911,0.0453645420817875,3688056.93950178,8.001019961323651
The Second Best Exotic Marigold Hotel,tt2555736,6.66249428203102,1.59023683176743,-0.433439841985585,6.49662698412698,1.59285701291781,-0.515247388479118,15120,6.94343004368769,1.54579189135263,-0.28652944228323,8927,33078266,1,2,3,2,0,FoxS,1573,2,2015,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253503555537073,0.033684035430615,3923874.97034401,7.360739903058278
